country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
Chile,Los Lagos,week,2019,5,20,2019-05-21,88,93,-5,-5.376344086021504
Chile,Los Lagos,week,2019,5,21,2019-05-28,130,111,19,17.117117117117118
Chile,Los Lagos,week,2019,6,22,2019-06-04,116,108,8,7.407407407407419
Chile,Los Lagos,week,2019,6,23,2019-06-11,83,92,-9,-9.782608695652172
Chile,Los Lagos,week,2019,6,24,2019-06-18,145,109,36,33.027522935779814
Chile,Los Lagos,week,2019,6,25,2019-06-25,120,108,12,11.111111111111114
Chile,Los Lagos,week,2019,7,26,2019-07-02,104,104,0,0
Chile,Los Lagos,week,2019,7,27,2019-07-09,117,121,-4,-3.305785123966942
Chile,Los Lagos,week,2019,7,28,2019-07-16,86,86,0,0
Chile,Los Lagos,week,2019,7,29,2019-07-23,112,132,-20,-15.151515151515156
Chile,Los Lagos,week,2019,7,30,2019-07-30,100,110,-10,-9.090909090909093
Chile,Los Lagos,week,2019,8,31,2019-08-06,100,108,-8,-7.407407407407405
Chile,Los Lagos,week,2019,8,32,2019-08-13,105,107,-2,-1.8691588785046775
Chile,Los Lagos,week,2019,8,33,2019-08-20,112,106,6,5.660377358490564
Chile,Los Lagos,week,2019,8,34,2019-08-27,109,109,0,0
Chile,Los Lagos,week,2019,9,35,2019-09-03,98,98,0,0
Chile,Los Lagos,week,2019,9,36,2019-09-10,105,105,0,0
Chile,Los Lagos,week,2019,9,37,2019-09-17,116,116,0,0
Chile,Los Lagos,week,2019,9,38,2019-09-24,139,111,28,25.22522522522523
Chile,Los Lagos,week,2019,10,39,2019-10-01,119,118,1,0.8474576271186436
Chile,Los Lagos,week,2019,10,40,2019-10-08,125,103,22,21.359223300970868
Chile,Los Lagos,week,2019,10,41,2019-10-15,95,86,9,10.465116279069761
Chile,Los Lagos,week,2019,10,42,2019-10-22,98,98,0,0
Chile,Los Lagos,week,2019,10,43,2019-10-29,79,90,-11,-12.222222222222229
Chile,Los Lagos,week,2019,11,44,2019-11-05,92,92,0,0
Chile,Los Lagos,week,2019,11,45,2019-11-12,106,108,-2,-1.8518518518518476
Chile,Los Lagos,week,2019,11,46,2019-11-19,92,96,-4,-4.166666666666657
Chile,Los Lagos,week,2019,11,47,2019-11-26,100,95,5,5.263157894736835
Chile,Los Lagos,week,2019,12,48,2019-12-03,79,107,-28,-26.16822429906543
Chile,Los Lagos,week,2019,12,49,2019-12-10,85,87,-2,-2.2988505747126453
Chile,Los Lagos,week,2019,12,50,2019-12-17,85,95,-10,-10.526315789473685
Chile,Los Lagos,week,2019,12,51,2019-12-24,91,99,-8,-8.080808080808083
Chile,Los Lagos,week,2019,12,52,2019-12-31,90,91,-1,-1.098901098901095
Chile,Los Lagos,week,2020,1,1,2020-01-08,116,105,11,10.476190476190482
Chile,Los Lagos,week,2020,1,2,2020-01-15,107,90,17,18.888888888888886
Chile,Los Lagos,week,2020,1,3,2020-01-22,88,93,-5,-5.376344086021504
Chile,Los Lagos,week,2020,1,4,2020-01-29,99,101,-2,-1.9801980198019749
Chile,Los Lagos,week,2020,2,5,2020-02-05,90,106,-16,-15.094339622641513
Chile,Los Lagos,week,2020,2,6,2020-02-12,106,87,19,21.839080459770116
Chile,Los Lagos,week,2020,2,7,2020-02-19,84,100,-16,-16
Chile,Los Lagos,week,2020,2,8,2020-02-26,110,85,25,29.411764705882348
Chile,Los Lagos,week,2020,3,9,2020-03-04,96,93,3,3.225806451612897
Chile,Los Lagos,week,2020,3,10,2020-03-11,86,91,-5,-5.494505494505503
Chile,Los Lagos,week,2020,3,11,2020-03-18,81,86,-5,-5.813953488372093
Chile,Los Lagos,week,2020,3,12,2020-03-25,85,91,-6,-6.593406593406598
Chile,Los Lagos,week,2020,4,13,2020-04-01,90,98,-8,-8.16326530612244
Chile,Los Lagos,week,2020,4,14,2020-04-08,100,95,5,5.263157894736835
Chile,Los Lagos,week,2020,4,15,2020-04-15,105,96,9,9.375
Chile,Los Lagos,week,2020,4,16,2020-04-22,99,95,4,4.2105263157894655
Chile,Los Lagos,week,2020,4,17,2020-04-29,91,101,-10,-9.900990099009903
Chile,Los Lagos,week,2020,5,18,2020-05-06,101,95,6,6.315789473684205
Chile,Los Lagos,week,2020,5,19,2020-05-13,103,85,18,21.17647058823529
Chile,Los Lagos,week,2020,5,20,2020-05-20,108,93,15,16.129032258064527
Chile,Los Lagos,week,2020,5,21,2020-05-27,89,111,-22,-19.819819819819813
Chile,Los Ríos,week,2010,1,1,2010-01-08,55,51,4,7.843137254901961
Chile,Los Ríos,week,2010,1,2,2010-01-15,50,50,0,0
Chile,Los Ríos,week,2010,1,3,2010-01-22,38,49,-11,-22.448979591836732
Chile,Los Ríos,week,2010,1,4,2010-01-29,39,46,-7,-15.217391304347828
Chile,Los Ríos,week,2010,2,5,2010-02-05,36,54,-18,-33.33333333333334
Chile,Los Ríos,week,2010,2,6,2010-02-12,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2010,2,7,2010-02-19,50,44,6,13.63636363636364
Chile,Los Ríos,week,2010,2,8,2010-02-26,35,49,-14,-28.57142857142857
Chile,Los Ríos,week,2010,3,9,2010-03-05,41,49,-8,-16.326530612244895
Chile,Los Ríos,week,2010,3,10,2010-03-12,49,51,-2,-3.9215686274509807
Chile,Los Ríos,week,2010,3,11,2010-03-19,40,41,-1,-2.439024390243901
Chile,Los Ríos,week,2010,3,12,2010-03-26,54,39,15,38.46153846153845
Chile,Los Ríos,week,2010,4,13,2010-04-02,45,45,0,0
Chile,Los Ríos,week,2010,4,14,2010-04-09,59,46,13,28.260869565217376
Chile,Los Ríos,week,2010,4,15,2010-04-16,57,49,8,16.326530612244895
Chile,Los Ríos,week,2010,4,16,2010-04-23,45,50,-5,-10
Chile,Los Ríos,week,2010,4,17,2010-04-30,46,56,-10,-17.85714285714286
Chile,Los Ríos,week,2010,5,18,2010-05-07,52,45,7,15.555555555555543
Chile,Los Ríos,week,2010,5,19,2010-05-14,44,50,-6,-12
Chile,Los Ríos,week,2010,5,20,2010-05-21,40,38,2,5.263157894736835
Chile,Los Ríos,week,2010,5,21,2010-05-28,53,63,-10,-15.873015873015873
Chile,Los Ríos,week,2010,6,22,2010-06-04,64,51,13,25.490196078431367
Chile,Los Ríos,week,2010,6,23,2010-06-11,61,49,12,24.48979591836735
Chile,Los Ríos,week,2010,6,24,2010-06-18,54,57,-3,-5.26315789473685
Chile,Los Ríos,week,2010,6,25,2010-06-25,57,56,1,1.7857142857142776
Chile,Los Ríos,week,2010,7,26,2010-07-02,50,56,-6,-10.714285714285708
Chile,Los Ríos,week,2010,7,27,2010-07-09,58,59,-1,-1.6949152542372872
Chile,Los Ríos,week,2010,7,28,2010-07-16,50,46,4,8.695652173913032
Chile,Los Ríos,week,2010,7,29,2010-07-23,65,71,-6,-8.450704225352112
Chile,Los Ríos,week,2010,7,30,2010-07-30,39,64,-25,-39.0625
Chile,Los Ríos,week,2010,8,31,2010-08-06,61,59,2,3.3898305084745743
Chile,Los Ríos,week,2010,8,32,2010-08-13,60,56,4,7.142857142857139
Chile,Los Ríos,week,2010,8,33,2010-08-20,59,52,7,13.461538461538453
Chile,Los Ríos,week,2010,8,34,2010-08-27,54,61,-7,-11.47540983606558
Chile,Los Ríos,week,2010,9,35,2010-09-03,53,55,-2,-3.6363636363636402
Chile,Los Ríos,week,2010,9,36,2010-09-10,55,58,-3,-5.172413793103445
Chile,Los Ríos,week,2010,9,37,2010-09-17,59,56,3,5.357142857142861
Chile,Los Ríos,week,2010,9,38,2010-09-24,65,56,9,16.071428571428584
Chile,Los Ríos,week,2010,10,39,2010-10-01,60,57,3,5.263157894736835
Chile,Los Ríos,week,2010,10,40,2010-10-08,53,47,6,12.7659574468085
Chile,Los Ríos,week,2010,10,41,2010-10-15,56,42,14,33.333333333333314
Chile,Los Ríos,week,2010,10,42,2010-10-22,38,55,-17,-30.909090909090907
Chile,Los Ríos,week,2010,10,43,2010-10-29,56,57,-1,-1.754385964912288
Chile,Los Ríos,week,2010,11,44,2010-11-05,56,51,5,9.803921568627459
Chile,Los Ríos,week,2010,11,45,2010-11-12,53,52,1,1.9230769230769198
Chile,Los Ríos,week,2010,11,46,2010-11-19,57,47,10,21.27659574468086
Chile,Los Ríos,week,2010,11,47,2010-11-26,45,46,-1,-2.173913043478265
Chile,Los Ríos,week,2010,12,48,2010-12-03,46,48,-2,-4.166666666666657
Chile,Los Ríos,week,2010,12,49,2010-12-10,56,39,17,43.58974358974359
Chile,Los Ríos,week,2010,12,50,2010-12-17,41,39,2,5.128205128205138
Chile,Los Ríos,week,2010,12,51,2010-12-24,49,53,-4,-7.547169811320757
Chile,Los Ríos,week,2010,12,52,2010-12-31,70,43,27,62.790697674418595
Chile,Los Ríos,week,2011,1,1,2011-01-08,52,51,1,1.9607843137254832
Chile,Los Ríos,week,2011,1,2,2011-01-15,53,50,3,6
Chile,Los Ríos,week,2011,1,3,2011-01-22,50,49,1,2.040816326530617
Chile,Los Ríos,week,2011,1,4,2011-01-29,42,46,-4,-8.695652173913047
Chile,Los Ríos,week,2011,2,5,2011-02-05,42,54,-12,-22.222222222222214
Chile,Los Ríos,week,2011,2,6,2011-02-12,53,49,4,8.163265306122454
Chile,Los Ríos,week,2011,2,7,2011-02-19,49,44,5,11.36363636363636
Chile,Los Ríos,week,2011,2,8,2011-02-26,56,49,7,14.285714285714278
Chile,Los Ríos,week,2011,3,9,2011-03-05,47,49,-2,-4.081632653061234
Chile,Los Ríos,week,2011,3,10,2011-03-12,40,51,-11,-21.568627450980387
Chile,Los Ríos,week,2011,3,11,2011-03-19,43,41,2,4.878048780487802
Chile,Los Ríos,week,2011,3,12,2011-03-26,48,39,9,23.07692307692308
Chile,Los Ríos,week,2011,4,13,2011-04-02,45,45,0,0
Chile,Los Ríos,week,2011,4,14,2011-04-09,49,46,3,6.521739130434796
Chile,Los Ríos,week,2011,4,15,2011-04-16,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2011,4,16,2011-04-23,27,50,-23,-46
Chile,Los Ríos,week,2011,4,17,2011-04-30,74,56,18,32.14285714285714
Chile,Los Ríos,week,2011,5,18,2011-05-07,43,45,-2,-4.444444444444443
Chile,Los Ríos,week,2011,5,19,2011-05-14,45,50,-5,-10
Chile,Los Ríos,week,2011,5,20,2011-05-21,47,38,9,23.684210526315795
Chile,Los Ríos,week,2011,5,21,2011-05-28,56,63,-7,-11.111111111111114
Chile,Los Ríos,week,2011,6,22,2011-06-04,46,51,-5,-9.803921568627445
Chile,Los Ríos,week,2011,6,23,2011-06-11,48,49,-1,-2.040816326530617
Chile,Los Ríos,week,2011,6,24,2011-06-18,40,57,-17,-29.82456140350878
Chile,Los Ríos,week,2011,6,25,2011-06-25,47,56,-9,-16.07142857142857
Chile,Los Ríos,week,2011,7,26,2011-07-02,53,56,-3,-5.357142857142861
Chile,Los Ríos,week,2011,7,27,2011-07-09,58,59,-1,-1.6949152542372872
Chile,Los Ríos,week,2011,7,28,2011-07-16,54,46,8,17.391304347826093
Chile,Los Ríos,week,2011,7,29,2011-07-23,46,71,-25,-35.21126760563379
Chile,Los Ríos,week,2011,7,30,2011-07-30,56,64,-8,-12.5
Chile,Los Ríos,week,2011,8,31,2011-08-06,48,59,-11,-18.64406779661016
Chile,Los Ríos,week,2011,8,32,2011-08-13,50,56,-6,-10.714285714285708
Chile,Los Ríos,week,2011,8,33,2011-08-20,44,52,-8,-15.384615384615387
Chile,Los Ríos,week,2011,8,34,2011-08-27,41,61,-20,-32.786885245901644
Chile,Los Ríos,week,2011,9,35,2011-09-03,54,55,-1,-1.818181818181813
Chile,Los Ríos,week,2011,9,36,2011-09-10,58,58,0,0
Chile,Los Ríos,week,2011,9,37,2011-09-17,48,56,-8,-14.285714285714292
Chile,Los Ríos,week,2011,9,38,2011-09-24,58,56,2,3.5714285714285836
Chile,Los Ríos,week,2011,10,39,2011-10-01,55,57,-2,-3.5087719298245617
Chile,Los Ríos,week,2011,10,40,2011-10-08,33,47,-14,-29.787234042553195
Chile,Los Ríos,week,2011,10,41,2011-10-15,35,42,-7,-16.666666666666657
Chile,Los Ríos,week,2011,10,42,2011-10-22,45,55,-10,-18.181818181818173
Chile,Los Ríos,week,2011,10,43,2011-10-29,45,57,-12,-21.05263157894737
Chile,Los Ríos,week,2011,11,44,2011-11-05,42,51,-9,-17.64705882352942
Chile,Los Ríos,week,2011,11,45,2011-11-12,44,52,-8,-15.384615384615387
Chile,Los Ríos,week,2011,11,46,2011-11-19,42,47,-5,-10.63829787234043
Chile,Los Ríos,week,2011,11,47,2011-11-26,38,46,-8,-17.391304347826093
Chile,Los Ríos,week,2011,12,48,2011-12-03,41,48,-7,-14.583333333333343
Chile,Los Ríos,week,2011,12,49,2011-12-10,49,39,10,25.641025641025635
Chile,Los Ríos,week,2011,12,50,2011-12-17,45,39,6,15.384615384615373
Chile,Los Ríos,week,2011,12,51,2011-12-24,52,53,-1,-1.8867924528301927
Chile,Los Ríos,week,2011,12,52,2011-12-31,41,43,-2,-4.6511627906976685
Chile,Los Ríos,week,2012,1,1,2012-01-08,53,51,2,3.921568627450995
Chile,Los Ríos,week,2012,1,2,2012-01-15,49,50,-1,-2
Chile,Los Ríos,week,2012,1,3,2012-01-22,54,49,5,10.204081632653043
Chile,Los Ríos,week,2012,1,4,2012-01-29,45,46,-1,-2.173913043478265
Chile,Los Ríos,week,2012,2,5,2012-02-05,32,54,-22,-40.74074074074075
Chile,Los Ríos,week,2012,2,6,2012-02-12,46,49,-3,-6.122448979591837
Chile,Los Ríos,week,2012,2,7,2012-02-19,47,44,3,6.818181818181813
Chile,Los Ríos,week,2012,2,8,2012-02-26,42,49,-7,-14.285714285714292
Chile,Los Ríos,week,2012,3,9,2012-03-04,55,49,6,12.24489795918366
Chile,Los Ríos,week,2012,3,10,2012-03-11,48,51,-3,-5.882352941176478
Chile,Los Ríos,week,2012,3,11,2012-03-18,48,41,7,17.073170731707307
Chile,Los Ríos,week,2012,3,12,2012-03-25,52,39,13,33.333333333333314
Chile,Los Ríos,week,2012,4,13,2012-04-01,58,45,13,28.888888888888886
Chile,Los Ríos,week,2012,4,14,2012-04-08,49,46,3,6.521739130434796
Chile,Los Ríos,week,2012,4,15,2012-04-15,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2012,4,16,2012-04-22,38,50,-12,-24
Chile,Los Ríos,week,2012,4,17,2012-04-29,46,56,-10,-17.85714285714286
Chile,Los Ríos,week,2012,5,18,2012-05-06,55,45,10,22.22222222222223
Chile,Los Ríos,week,2012,5,19,2012-05-13,40,50,-10,-20
Chile,Los Ríos,week,2012,5,20,2012-05-20,45,38,7,18.42105263157893
Chile,Los Ríos,week,2012,5,21,2012-05-27,52,63,-11,-17.46031746031747
Chile,Los Ríos,week,2012,6,22,2012-06-03,54,51,3,5.882352941176478
Chile,Los Ríos,week,2012,6,23,2012-06-10,49,49,0,0
Chile,Los Ríos,week,2012,6,24,2012-06-17,50,57,-7,-12.280701754385973
Chile,Los Ríos,week,2012,6,25,2012-06-24,66,56,10,17.85714285714286
Chile,Los Ríos,week,2012,7,26,2012-07-01,56,56,0,0
Chile,Los Ríos,week,2012,7,27,2012-07-08,45,59,-14,-23.728813559322035
Chile,Los Ríos,week,2012,7,28,2012-07-15,52,46,6,13.043478260869563
Chile,Los Ríos,week,2012,7,29,2012-07-22,42,71,-29,-40.845070422535215
Chile,Los Ríos,week,2012,7,30,2012-07-29,51,64,-13,-20.3125
Chile,Los Ríos,week,2012,8,31,2012-08-05,67,59,8,13.559322033898312
Chile,Los Ríos,week,2012,8,32,2012-08-12,62,56,6,10.714285714285722
Chile,Los Ríos,week,2012,8,33,2012-08-19,55,52,3,5.769230769230774
Chile,Los Ríos,week,2012,8,34,2012-08-26,58,61,-3,-4.918032786885249
Chile,Los Ríos,week,2012,9,35,2012-09-02,54,55,-1,-1.818181818181813
Chile,Los Ríos,week,2012,9,36,2012-09-09,63,58,5,8.620689655172413
Chile,Los Ríos,week,2012,9,37,2012-09-16,56,56,0,0
Chile,Los Ríos,week,2012,9,38,2012-09-23,50,56,-6,-10.714285714285708
Chile,Los Ríos,week,2012,9,39,2012-09-30,54,57,-3,-5.26315789473685
Chile,Los Ríos,week,2012,10,40,2012-10-07,63,47,16,34.04255319148936
Chile,Los Ríos,week,2012,10,41,2012-10-14,47,42,5,11.904761904761912
Chile,Los Ríos,week,2012,10,42,2012-10-21,54,55,-1,-1.818181818181813
Chile,Los Ríos,week,2012,10,43,2012-10-28,62,57,5,8.771929824561411
Chile,Los Ríos,week,2012,11,44,2012-11-04,36,51,-15,-29.411764705882348
Chile,Los Ríos,week,2012,11,45,2012-11-11,62,52,10,19.230769230769226
Chile,Los Ríos,week,2012,11,46,2012-11-18,46,47,-1,-2.1276595744680833
Chile,Los Ríos,week,2012,11,47,2012-11-25,50,46,4,8.695652173913032
Chile,Los Ríos,week,2012,12,48,2012-12-02,48,48,0,0
Chile,Los Ríos,week,2012,12,49,2012-12-09,46,39,7,17.948717948717956
Chile,Los Ríos,week,2012,12,50,2012-12-16,46,39,7,17.948717948717956
Chile,Los Ríos,week,2012,12,51,2012-12-23,40,53,-13,-24.52830188679245
Chile,Los Ríos,week,2012,12,52,2012-12-30,46,43,3,6.976744186046503
Chile,Los Ríos,week,2013,1,1,2013-01-08,61,51,10,19.607843137254903
Chile,Los Ríos,week,2013,1,2,2013-01-15,46,50,-4,-8
Chile,Los Ríos,week,2013,1,3,2013-01-22,44,49,-5,-10.204081632653057
Chile,Los Ríos,week,2013,1,4,2013-01-29,43,46,-3,-6.521739130434781
Chile,Los Ríos,week,2013,2,5,2013-02-05,51,54,-3,-5.555555555555557
Chile,Los Ríos,week,2013,2,6,2013-02-12,46,49,-3,-6.122448979591837
Chile,Los Ríos,week,2013,2,7,2013-02-19,30,44,-14,-31.818181818181827
Chile,Los Ríos,week,2013,2,8,2013-02-26,47,49,-2,-4.081632653061234
Chile,Los Ríos,week,2013,3,9,2013-03-05,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2013,3,10,2013-03-12,51,51,0,0
Chile,Los Ríos,week,2013,3,11,2013-03-19,38,41,-3,-7.317073170731703
Chile,Los Ríos,week,2013,3,12,2013-03-26,46,39,7,17.948717948717956
Chile,Los Ríos,week,2013,4,13,2013-04-02,49,45,4,8.888888888888886
Chile,Los Ríos,week,2013,4,14,2013-04-09,40,46,-6,-13.043478260869563
Chile,Los Ríos,week,2013,4,15,2013-04-16,50,49,1,2.040816326530617
Chile,Los Ríos,week,2013,4,16,2013-04-23,36,50,-14,-28
Chile,Los Ríos,week,2013,4,17,2013-04-30,39,56,-17,-30.35714285714286
Chile,Los Ríos,week,2013,5,18,2013-05-07,47,45,2,4.444444444444457
Chile,Los Ríos,week,2013,5,19,2013-05-14,48,50,-2,-4
Chile,Los Ríos,week,2013,5,20,2013-05-21,47,38,9,23.684210526315795
Chile,Los Ríos,week,2013,5,21,2013-05-28,63,63,0,0
Chile,Los Ríos,week,2013,6,22,2013-06-04,44,51,-7,-13.725490196078425
Chile,Los Ríos,week,2013,6,23,2013-06-11,43,49,-6,-12.244897959183675
Chile,Los Ríos,week,2013,6,24,2013-06-18,50,57,-7,-12.280701754385973
Chile,Los Ríos,week,2013,6,25,2013-06-25,48,56,-8,-14.285714285714292
Chile,Los Ríos,week,2013,7,26,2013-07-02,46,56,-10,-17.85714285714286
Chile,Los Ríos,week,2013,7,27,2013-07-09,64,59,5,8.474576271186436
Chile,Los Ríos,week,2013,7,28,2013-07-16,51,46,5,10.869565217391312
Chile,Los Ríos,week,2013,7,29,2013-07-23,79,71,8,11.26760563380283
Chile,Los Ríos,week,2013,7,30,2013-07-30,45,64,-19,-29.6875
Chile,Los Ríos,week,2013,8,31,2013-08-06,51,59,-8,-13.559322033898297
Chile,Los Ríos,week,2013,8,32,2013-08-13,41,56,-15,-26.785714285714292
Chile,Los Ríos,week,2013,8,33,2013-08-20,55,52,3,5.769230769230774
Chile,Los Ríos,week,2013,8,34,2013-08-27,58,61,-3,-4.918032786885249
Chile,Los Ríos,week,2013,9,35,2013-09-03,44,55,-11,-20
Chile,Los Ríos,week,2013,9,36,2013-09-10,52,58,-6,-10.34482758620689
Chile,Los Ríos,week,2013,9,37,2013-09-17,42,56,-14,-25
Chile,Los Ríos,week,2013,9,38,2013-09-24,55,56,-1,-1.7857142857142918
Chile,Los Ríos,week,2013,10,39,2013-10-01,59,57,2,3.508771929824576
Chile,Los Ríos,week,2013,10,40,2013-10-08,57,47,10,21.27659574468086
Chile,Los Ríos,week,2013,10,41,2013-10-15,47,42,5,11.904761904761912
Chile,Los Ríos,week,2013,10,42,2013-10-22,50,55,-5,-9.090909090909093
Chile,Los Ríos,week,2013,10,43,2013-10-29,44,57,-13,-22.807017543859658
Chile,Los Ríos,week,2013,11,44,2013-11-05,61,51,10,19.607843137254903
Chile,Los Ríos,week,2013,11,45,2013-11-12,51,52,-1,-1.923076923076934
Chile,Los Ríos,week,2013,11,46,2013-11-19,50,47,3,6.38297872340425
Chile,Los Ríos,week,2013,11,47,2013-11-26,50,46,4,8.695652173913032
Chile,Los Ríos,week,2013,12,48,2013-12-03,27,48,-21,-43.75
Chile,Los Ríos,week,2013,12,49,2013-12-10,45,39,6,15.384615384615373
Chile,Los Ríos,week,2013,12,50,2013-12-17,44,39,5,12.820512820512818
Chile,Los Ríos,week,2013,12,51,2013-12-24,47,53,-6,-11.320754716981128
Chile,Los Ríos,week,2013,12,52,2013-12-31,42,43,-1,-2.3255813953488484
Chile,Los Ríos,week,2014,1,1,2014-01-08,48,51,-3,-5.882352941176478
Chile,Los Ríos,week,2014,1,2,2014-01-15,44,50,-6,-12
Chile,Los Ríos,week,2014,1,3,2014-01-22,54,49,5,10.204081632653043
Chile,Los Ríos,week,2014,1,4,2014-01-29,40,46,-6,-13.043478260869563
Chile,Los Ríos,week,2014,2,5,2014-02-05,55,54,1,1.8518518518518619
Chile,Los Ríos,week,2014,2,6,2014-02-12,52,49,3,6.122448979591837
Chile,Los Ríos,week,2014,2,7,2014-02-19,46,44,2,4.545454545454547
Chile,Los Ríos,week,2014,2,8,2014-02-26,45,49,-4,-8.16326530612244
Chile,Los Ríos,week,2014,3,9,2014-03-05,41,49,-8,-16.326530612244895
Chile,Los Ríos,week,2014,3,10,2014-03-12,46,51,-5,-9.803921568627445
Chile,Los Ríos,week,2014,3,11,2014-03-19,36,41,-5,-12.195121951219505
Chile,Los Ríos,week,2014,3,12,2014-03-26,52,39,13,33.333333333333314
Chile,Los Ríos,week,2014,4,13,2014-04-02,43,45,-2,-4.444444444444443
Chile,Los Ríos,week,2014,4,14,2014-04-09,34,46,-12,-26.08695652173914
Chile,Los Ríos,week,2014,4,15,2014-04-16,59,49,10,20.40816326530613
Chile,Los Ríos,week,2014,4,16,2014-04-23,52,50,2,4
Chile,Los Ríos,week,2014,4,17,2014-04-30,50,56,-6,-10.714285714285708
Chile,Los Ríos,week,2014,5,18,2014-05-07,49,45,4,8.888888888888886
Chile,Los Ríos,week,2014,5,19,2014-05-14,47,50,-3,-6
Chile,Los Ríos,week,2014,5,20,2014-05-21,41,38,3,7.89473684210526
Chile,Los Ríos,week,2014,5,21,2014-05-28,60,63,-3,-4.761904761904773
Chile,Los Ríos,week,2014,6,22,2014-06-04,43,51,-8,-15.686274509803923
Chile,Los Ríos,week,2014,6,23,2014-06-11,65,49,16,32.65306122448979
Chile,Los Ríos,week,2014,6,24,2014-06-18,66,57,9,15.789473684210535
Chile,Los Ríos,week,2014,6,25,2014-06-25,53,56,-3,-5.357142857142861
Chile,Los Ríos,week,2014,7,26,2014-07-02,55,56,-1,-1.7857142857142918
Chile,Los Ríos,week,2014,7,27,2014-07-09,65,59,6,10.169491525423723
Chile,Los Ríos,week,2014,7,28,2014-07-16,53,46,7,15.217391304347828
Chile,Los Ríos,week,2014,7,29,2014-07-23,49,71,-22,-30.985915492957744
Chile,Los Ríos,week,2014,7,30,2014-07-30,49,64,-15,-23.4375
Chile,Los Ríos,week,2014,8,31,2014-08-06,55,59,-4,-6.779661016949163
Chile,Los Ríos,week,2014,8,32,2014-08-13,54,56,-2,-3.5714285714285694
Chile,Los Ríos,week,2014,8,33,2014-08-20,49,52,-3,-5.769230769230774
Chile,Los Ríos,week,2014,8,34,2014-08-27,47,61,-14,-22.950819672131146
Chile,Los Ríos,week,2014,9,35,2014-09-03,59,55,4,7.2727272727272805
Chile,Los Ríos,week,2014,9,36,2014-09-10,43,58,-15,-25.86206896551724
Chile,Los Ríos,week,2014,9,37,2014-09-17,51,56,-5,-8.92857142857143
Chile,Los Ríos,week,2014,9,38,2014-09-24,58,56,2,3.5714285714285836
Chile,Los Ríos,week,2014,10,39,2014-10-01,32,57,-25,-43.85964912280702
Chile,Los Ríos,week,2014,10,40,2014-10-08,57,47,10,21.27659574468086
Chile,Los Ríos,week,2014,10,41,2014-10-15,42,42,0,0
Chile,Los Ríos,week,2014,10,42,2014-10-22,55,55,0,0
Chile,Los Ríos,week,2014,10,43,2014-10-29,42,57,-15,-26.31578947368422
Chile,Los Ríos,week,2014,11,44,2014-11-05,61,51,10,19.607843137254903
Chile,Los Ríos,week,2014,11,45,2014-11-12,54,52,2,3.846153846153854
Chile,Los Ríos,week,2014,11,46,2014-11-19,60,47,13,27.65957446808511
Chile,Los Ríos,week,2014,11,47,2014-11-26,46,46,0,0
Chile,Los Ríos,week,2014,12,48,2014-12-03,43,48,-5,-10.416666666666657
Chile,Los Ríos,week,2014,12,49,2014-12-10,41,39,2,5.128205128205138
Chile,Los Ríos,week,2014,12,50,2014-12-17,42,39,3,7.692307692307693
Chile,Los Ríos,week,2014,12,51,2014-12-24,45,53,-8,-15.094339622641513
Chile,Los Ríos,week,2014,12,52,2014-12-31,59,43,16,37.209302325581405
Chile,Los Ríos,week,2015,1,1,2015-01-08,44,51,-7,-13.725490196078425
Chile,Los Ríos,week,2015,1,2,2015-01-15,33,50,-17,-34
Chile,Los Ríos,week,2015,1,3,2015-01-22,52,49,3,6.122448979591837
Chile,Los Ríos,week,2015,1,4,2015-01-29,46,46,0,0
Chile,Los Ríos,week,2015,2,5,2015-02-05,47,54,-7,-12.962962962962962
Chile,Los Ríos,week,2015,2,6,2015-02-12,49,49,0,0
Chile,Los Ríos,week,2015,2,7,2015-02-19,44,44,0,0
Chile,Los Ríos,week,2015,2,8,2015-02-26,49,49,0,0
Chile,Los Ríos,week,2015,3,9,2015-03-05,51,49,2,4.081632653061234
Chile,Los Ríos,week,2015,3,10,2015-03-12,51,51,0,0
Chile,Los Ríos,week,2015,3,11,2015-03-19,36,41,-5,-12.195121951219505
Chile,Los Ríos,week,2015,3,12,2015-03-26,44,39,5,12.820512820512818
Chile,Los Ríos,week,2015,4,13,2015-04-02,45,45,0,0
Chile,Los Ríos,week,2015,4,14,2015-04-09,46,46,0,0
Chile,Los Ríos,week,2015,4,15,2015-04-16,52,49,3,6.122448979591837
Chile,Los Ríos,week,2015,4,16,2015-04-23,53,50,3,6
Chile,Los Ríos,week,2015,4,17,2015-04-30,64,56,8,14.285714285714278
Chile,Los Ríos,week,2015,5,18,2015-05-07,48,45,3,6.666666666666671
Chile,Los Ríos,week,2015,5,19,2015-05-14,44,50,-6,-12
Chile,Los Ríos,week,2015,5,20,2015-05-21,35,38,-3,-7.89473684210526
Chile,Los Ríos,week,2015,5,21,2015-05-28,63,63,0,0
Chile,Los Ríos,week,2015,6,22,2015-06-04,48,51,-3,-5.882352941176478
Chile,Los Ríos,week,2015,6,23,2015-06-11,41,49,-8,-16.326530612244895
Chile,Los Ríos,week,2015,6,24,2015-06-18,51,57,-6,-10.526315789473685
Chile,Los Ríos,week,2015,6,25,2015-06-25,56,56,0,0
